Title	Description	Link	pubDate	Image
Russia says Syria's Assad has left country and gave orders for pe...	The Russian foreign ministry said on Sunday that Syrian President Bashar al-Assad had left office and departed the country after giving orders there be a peaceful handover of power.	https://koreatimes.co.kr/www/nation/2024/12/501_387957.html?utm_source=fl	2024-12-08T04:47:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/46db429f21a34f35bc5cebf639018a28.jpg
Trump, Zelenskyy, Macron hold surprise meeting in Paris; Musk als...	U.S. President-elect Donald Trump and Ukrainian President Volodymyr Zelenskyy joined French President Emmanuel Macron for the official reopening Saturday of the famed Notre Dame Cathedral in Paris.	https://koreatimes.co.kr/www/nation/2024/12/501_387928.html?utm_source=fl	2024-12-07T22:17:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/f82d7063baa342f0af5125642861a65a.jpg
Syria rebels celebrate in captured Homs, set sights on Damascus	Syrian rebels announced they gained full control over the key city of Homs early on Sunday after only a day of fighting, leaving President Bashar al-Assad's 24-year rule dangling by a thread as insurgents marched on the capital, Damascus.	https://koreatimes.co.kr/www/nation/2024/12/501_387922.html?utm_source=fl	2024-12-07T21:17:12-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/41e7dc1f01184e79b520b1fa3d51ac0f.jpg
US unveils $988 mil. aid package for Ukraine including rockets, d...	The United States unveiled a $988 million aid package of new arms and equipment to Ukraine for its ongoing fight against Russia's invasion on Saturday.	https://koreatimes.co.kr/www/nation/2024/12/501_387924.html?utm_source=fl	2024-12-07T21:16:12-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/c947ac462bb24f90abcc5f91d3247f16.jpg
Rebels declare end of Assad rule in Syria	Islamist-led rebels declared that they have taken Damascus in a lightning offensive on Sunday, sending President Bashar al-Assad fleeing and ending five decades of Baath rule in Syria.	https://koreatimes.co.kr/www/nation/2024/12/501_387925.html?utm_source=fl	2024-12-07T21:15:12-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/46d4d49617f64fe89fdfb9c0f5d9b5a2.jpg
Open your doors': Notre Dame re-opens after five-year refit	France celebrated the re-opening of the newly restored Notre Dame cathedral on Saturday at a special church service that featured a standing ovation for the firefighters who saved the 12th-century landmark during a 2019 blaze.	https://koreatimes.co.kr/www/nation/2024/12/501_387918.html?utm_source=fl	2024-12-07T18:47:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/71c7840db49044a7a2f273ee4300de6d.jpg
Trump in Paris as Notre Dame reopens five years after blaze	U.S. president-elect Donald Trump on Saturday arrived in Paris to join other world leaders for the reopening of the French capital's Notre Dame cathedral, celebrating its remarkably rapid restoration half a decade after the devastating fire.	https://koreatimes.co.kr/www/nation/2024/12/501_387891.html?utm_source=fl	2024-12-07T00:47:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/41b031f19e23438eabdcd21549ab8682.jpg
Syrian rebels seize 4th city, close in on Homs in threat to Assad...	Syrian rebels said they seized control of the southern city of Daraa on Saturday, the birthplace of a 2011 uprising against President Bashar al-Assad and the fourth city his forces have lost in a week.	https://koreatimes.co.kr/www/nation/2024/12/501_387893.html?utm_source=fl	2024-12-07T00:46:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/391ba00788d34c4ebfc823aa2e525762.jpg
Hong Kong tightens airport health checks amid DR Congo mystery di...	Hong Kong authorities have stepped up health screening measures for all flights arriving from African transit hubs as they brace for risks of an unidentified disease that killed at least 79 in the Democratic Republic of Congo (DRC).	https://koreatimes.co.kr/www/nation/2024/12/672_387844.html?utm_source=fl	2024-12-05T23:17:12-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/1aa7b564f04c454bb402dfdc12a290ef.png
Trump names former Senator David Perdue to be ambassador to China	President-elect Donald Trump said Thursday he has selected former Sen. David Perdue of Georgia to serve as his ambassador to China, leaning on a former business executive turned politician to serve as the administration's envoy to America's most potent economic and military adversary.	https://koreatimes.co.kr/www/nation/2024/12/501_387848.html?utm_source=fl	2024-12-05T23:16:12-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/dfcf9be6dc954ca6a94effc26c4ab38d.jpg
